,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit,Extra
48,69.85,39.8849725932,193.621473959,33.6247212948,308.262771061,32.0857434919,94,34,172,0.00168289635082,"[383936, array([ 4.2395982 , -2.18283587,  1.97393235]), array([ 0.82104266, -0.42240725,  0.38400659])]"
287,84.81,41.5566425022,348.19530347,7.41406635862,250.03577139,47.484147943,236,8,-22,0.00218779767522,"[956599, array([ 4.07394254, -2.10726272,  1.91202139]), array([ 0.82104266, -0.42240725,  0.38400659])]"
72,68.3,35.6195795657,207.623012219,46.6275802979,322.049677086,21.339458565,100,48,168,0.00287915383918,"[409494, array([ 4.12060574, -2.13592331,  1.93332187]), array([ 0.82104266, -0.42240725,  0.38400659])]"
21,78.34,43.456131881,177.938498497,9.97539103803,278.005865654,44.8238474952,92,10,-176,0.00357440272781,"[373502, array([ 4.23213198, -2.15749093,  1.98126176]), array([ 0.82104266, -0.42240725,  0.38400659])]"
187,70.54,40.3552632859,192.49586765,31.912828613,306.632626946,33.2898359913,190,86,58,0.0044609502546,"[777359, array([ 4.23979368, -2.18301695,  2.00825151]), array([ 0.82104266, -0.42240725,  0.38400659])]"
315,86.16,40.1445662805,344.410990582,13.5760485086,239.57566907,46.6761289618,240,14,-14,0.00474104924465,"[973343, array([ 4.01181326, -2.08036621,  1.85995344]), array([ 0.82104266, -0.42240725,  0.38400659])]"
320,87.15,38.4965214801,340.627584138,19.6834980794,229.707077775,44.9475293618,240,20,-10,0.00511463411147,"[973885, array([ 3.94364197, -2.03888263,  1.82157586]), array([ 0.82104266, -0.42240725,  0.38400659])]"
95,80.57,43.1382859373,173.944900402,3.59461411363,267.758712077,46.6360705031,110,4,-154,0.00514815020466,"[445873, array([ 4.19413364, -2.15586197,  1.93289998]), array([ 0.82104266, -0.42240725,  0.38400659])]"
99,80.64,43.0179531717,173.942035705,3.53115712308,267.705101797,46.7642299272,112,4,-152,0.00532250599525,"[453974, array([ 4.18286608, -2.17477654,  1.94114175]), array([ 0.82104266, -0.42240725,  0.38400659])]"
35,71.23,41.2265602093,188.788426007,27.8332399499,301.460327334,36.1313436228,92,28,174,0.0054644910926,"[375297, array([ 4.26189725, -2.20508971,  1.96742532]), array([ 0.82104266, -0.42240725,  0.38400659])]"
207,68.61,33.6116061108,217.969315356,52.3107290533,328.324541725,15.0421002303,202,78,36,0.00558432495407,"[825228, array([ 4.06171958, -2.07105977,  1.87232519]), array([ 0.82104266, -0.42240725,  0.38400659])]"
8,76.4,43.3223891164,180.0,14.0,283.599807015,43.3223891164,90,14,-180,0.00559336286625,"[365760, array([ 4.26036318, -2.17098642,  1.96461262]), array([ 0.82104266, -0.42240725,  0.38400659])]"
292,87.73,33.961502854,330.821313726,33.9059111562,209.31651779,37.8648092719,236,34,-4,0.0061550147933,"[958948, array([ 3.76713902, -1.9242628 ,  1.78683562]), array([ 0.82104266, -0.42240725,  0.38400659])]"
116,77.96,28.0972748436,287.260422473,58.5250511108,175.057038058,13.0260664492,124,80,150,0.00690318836897,"[509565, array([ 3.71792608, -1.88352716,  1.75199819]), array([ 0.82104266, -0.42240725,  0.38400659])]"
103,72.8,29.3903486562,253.751099064,60.6063049856,163.032231588,0.404939423202,114,70,158,0.00710091482309,"[468169, array([ 3.84923168, -1.947431  ,  1.81108149]), array([ 0.82104266, -0.42240725,  0.38400659])]"
283,86.76,32.8208908232,326.537407632,37.9727358229,203.522388369,34.9178137969,234,38,-2,0.00725937023555,"[951209, array([ 3.75319639, -1.89407889,  1.75315782]), array([ 0.82104266, -0.42240725,  0.38400659])]"
101,71.62,29.282851519,246.174931651,60.6063049856,340.316696079,2.32984742547,112,68,160,0.00769788436349,"[459890, array([ 3.84515652, -2.01818072,  1.79850195]), array([ 0.82104266, -0.42240725,  0.38400659])]"
12,74.57,42.8533595186,182.102834306,17.9886596792,288.902074602,41.6725594368,90,18,178,0.00776664440021,"[366299, array([ 4.26916336, -2.20168848,  1.95440209]), array([ 0.82104266, -0.42240725,  0.38400659])]"
118,78.77,28.0000998509,293.443824642,57.1184732192,177.444321744,15.8221740396,126,82,148,0.00795884511947,"[517844, array([ 3.70083908, -1.91169019,  1.6943228 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
306,87.46,36.1313436228,334.788426007,27.8332399499,217.230466858,41.2265602093,238,28,-6,0.00821590203869,"[966507, array([ 3.8669734 , -1.96576006,  1.76921862]), array([ 0.82104266, -0.42240725,  0.38400659])]"
91,80.5,43.2609286161,173.948034142,3.65368998384,267.807176185,46.5060208339,108,4,-156,0.00822874573449,"[437772, array([ 4.20543542, -2.13640506,  1.92464575]), array([ 0.82104266, -0.42240725,  0.38400659])]"
68,80.42,43.2633005831,175.925941029,5.82114904839,272.017257456,46.1465556817,100,6,-166,0.00830632463036,"[405547, array([ 4.1846955 , -2.15749806,  2.00389671]), array([ 0.82104266, -0.42240725,  0.38400659])]"
102,80.71,42.900062403,173.939453981,3.46339714439,267.646367414,46.8903295463,114,4,-150,0.00840399914667,"[462075, array([ 4.17165085, -2.1931276 ,  1.94935992]), array([ 0.82104266, -0.42240725,  0.38400659])]"
238,82.86,42.3516220038,350.068822979,3.06314827421,256.722755197,47.4841130093,220,4,-40,0.00840625690488,"[891430, array([ 4.13911048, -2.13558308,  1.89166122]), array([ 0.82104266, -0.42240725,  0.38400659])]"
294,84.95,41.8026524839,348.180761513,7.51466414565,249.987205656,47.2129617236,238,8,-20,0.00847131842986,"[964700, array([ 4.09097465, -2.05806063,  1.91188271]), array([ 0.82104266, -0.42240725,  0.38400659])]"
58,68.63,38.3600870788,198.962479,39.2734502073,314.230260193,27.5646214908,96,40,170,0.0086307384704,"[392575, array([ 4.2196255 , -2.14590133,  1.92751977]), array([ 0.82104266, -0.42240725,  0.38400659])]"
242,82.95,42.4554418384,350.067814459,3.15107141932,256.639052054,47.3707953875,222,4,-38,0.00866194258249,"[899531, array([ 4.14573804, -2.11373405,  1.89197705]), array([ 0.82104266, -0.42240725,  0.38400659])]"
59,80.34,43.4614084615,175.935832025,5.86841998017,272.032630807,45.9390563727,98,6,-168,0.0086751489356,"[397446, array([ 4.20245263, -2.12522426,  1.99088867]), array([ 0.82104266, -0.42240725,  0.38400659])]"
76,68.62,34.7599302786,214.046756626,49.8717275296,325.998443278,17.4898984574,102,52,166,0.0087683750896,"[417953, array([ 4.10433228, -2.06271758,  1.91465734]), array([ 0.82104266, -0.42240725,  0.38400659])]"
313,86.41,40.6269865004,346.338575477,11.5286287503,243.672714264,47.0692820109,240,12,-16,0.00883077198328,"[973162, array([ 4.01013337, -2.0756452 ,  1.92331006]), array([ 0.82104266, -0.42240725,  0.38400659])]"
13,74.5,42.9479169111,184.255796202,19.9492089929,292.223207906,40.3603532107,90,20,176,0.00914077774647,"[366478, array([ 4.27388306, -2.14961375,  2.00940157]), array([ 0.82104266, -0.42240725,  0.38400659])]"
182,73.19,42.0870074157,186.890204911,23.984461103,297.524397862,38.3821068713,186,88,66,0.00928992058812,"[761343, array([ 4.25096835, -2.18929023,  2.04089656]), array([ 0.82104266, -0.42240725,  0.38400659])]"
172,82.06,43.0011777256,352.001217357,0.0697848368592,261.926385531,46.9987370709,174,2,-88,0.00968380020175,"[704926, array([ 4.17758867, -2.10225835,  1.91736779]), array([ 0.82104266, -0.42240725,  0.38400659])]"
351,81.99,43.0,172.0,8.53773646252e-07,262.0,47.0,352,88,-90,0.00974941995828,"[1433565, array([ 4.17880155, -2.10481172,  1.91481812]), array([ 0.82104266, -0.42240725,  0.38400659])]"
171,81.99,43.0,172.0,0.0,262.0,47.0,172,2,-90,0.00974941995828,"[696825, array([ 4.17880155, -2.10481172,  1.91481812]), array([ 0.82104266, -0.42240725,  0.38400659])]"
173,82.13,43.004709603,352.002428789,0.139484754943,261.852875667,46.9949500013,176,2,-86,0.00976006805173,"[713027, array([ 4.17656366, -2.09928357,  1.91982138]), array([ 0.82104266, -0.42240725,  0.38400659])]"
323,88.33,37.2970279034,338.745879185,23.7519793435,224.233321865,43.3143999666,240,24,-8,0.0097740387293,"[974246, array([ 3.87337654, -1.97294891,  1.85407472]), array([ 0.82104266, -0.42240725,  0.38400659])]"
92,70.19,31.6613532928,232.686978674,57.111942327,335.227092995,7.99203298518,108,62,162,0.00989292881407,"[443151, array([ 3.97780331, -1.99298345,  1.85369848]), array([ 0.82104266, -0.42240725,  0.38400659])]"
169,81.93,43.0011777256,171.998782643,0.0697848368592,262.073614469,46.9987370709,170,2,-92,0.00994759473679,"[688724, array([ 4.18020131, -2.10694076,  1.91217445]), array([ 0.82104266, -0.42240725,  0.38400659])]"
174,82.19,43.0105917347,352.003628399,0.209014937793,261.779574803,46.9886439409,178,2,-84,0.00998376662356,"[721128, array([ 4.17572723, -2.09589076,  1.92217689]), array([ 0.82104266, -0.42240725,  0.38400659])]"
167,81.86,43.004709603,171.997571211,0.139484754945,262.147124333,46.9949500013,168,2,-94,0.0102665897513,"[680623, array([ 4.18178663, -2.10864308,  1.90943894]), array([ 0.82104266, -0.42240725,  0.38400659])]"
234,82.77,42.2509633447,350.069495989,2.97149712328,256.811254799,47.5943935728,218,4,-42,0.0102960003059,"[883329, array([ 4.13271981, -2.15696914,  1.89113072]), array([ 0.82104266, -0.42240725,  0.38400659])]"
42,78.45,43.1200638247,177.908131097,9.94466055312,278.066727361,45.1697860247,94,10,-174,0.0103205222303,"[381603, array([ 4.20185473, -2.21239941,  2.00554413]), array([ 0.82104266, -0.42240725,  0.38400659])]"
175,82.26,43.0188176283,352.004810348,0.278290773502,261.706586913,46.9798274625,180,2,-82,0.0103559752182,"[729229, array([ 4.1750798 , -2.09208379,  1.92443241]), array([ 0.82104266, -0.42240725,  0.38400659])]"
203,68.73,34.7782708312,211.692077213,48.97353863,324.940986733,18.9550639716,200,80,40,0.0103782261986,"[817310, array([ 4.08144877, -2.10880007,  1.96612354]), array([ 0.82104266, -0.42240725,  0.38400659])]"
353,82.06,42.9662839224,173.930172678,1.99878115941,266.072261075,46.9638462448,354,88,-88,0.0104753884297,"[1441666, array([ 4.14853442, -2.14391187,  1.99900273]), array([ 0.82104266, -0.42240725,  0.38400659])]"
165,81.8,43.0105917347,171.996371601,0.209014937793,262.220425197,46.9886439409,166,2,-96,0.0106938883735,"[672522, array([ 4.18355591, -2.10991673,  1.90661385]), array([ 0.82104266, -0.42240725,  0.38400659])]"
261,83.76,29.4382905367,315.012542587,47.9612507956,190.513079535,27.0525623727,228,48,2,0.0107020503483,"[927811, array([ 3.66031702, -1.9298249 ,  1.69503816]), array([ 0.82104266, -0.42240725,  0.38400659])]"
239,78.35,27.3800579029,290.574599859,58.5250511108,175.944907794,14.3128323052,220,60,10,0.0107685201718,"[896495, array([ 3.66327198, -1.93861668,  1.71742027]), array([ 0.82104266, -0.42240725,  0.38400659])]"
176,82.33,43.0293782015,352.005968881,0.347227956713,261.634015341,46.9685125457,182,2,-80,0.0108735631915,"[737330, array([ 4.17462149, -2.08786701,  1.92658607]), array([ 0.82104266, -0.42240725,  0.38400659])]"
247,83.04,42.5623121138,350.066475262,3.23515870045,256.560224168,47.2545974248,224,4,-36,0.0110403328592,"[907632, array([ 4.15259077, -2.09144723,  1.89207513]), array([ 0.82104266, -0.42240725,  0.38400659])]"
193,68.89,37.7792353465,199.012573415,39.7371349388,314.886476532,27.6969608953,194,84,50,0.0111524268891,"[793375, array([ 4.16892616, -2.20109266,  1.99024811]), array([ 0.82104266, -0.42240725,  0.38400659])]"
248,80.93,28.3869365801,-56.1381402169,53.5702065713,182.805898096,20.8443363518,224,54,6,0.0111757749031,"[912153, array([ 3.67735841, -1.91797374,  1.67690073]), array([ 0.82104266, -0.42240725,  0.38400659])]"
163,81.73,43.0188176283,171.995189652,0.278290773503,262.293413087,46.9798274625,164,2,-98,0.0112175837273,"[664421, array([ 4.18550725, -2.11076028,  1.9037015 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
336,87.76,33.1638553604,329.452478759,35.9746455315,206.815889906,36.6118276658,328,88,-126,0.0113063879902,"[1336347, array([ 3.72799145, -1.91337807,  1.79839287]), array([ 0.82104266, -0.42240725,  0.38400659])]"
318,87.38,38.8341450637,342.598292637,17.5936489988,233.509519119,45.8837487955,240,18,-12,0.0113524776135,"[973704, array([ 3.93012361, -2.07891791,  1.8715272 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
177,82.39,43.0422617899,352.00709836,0.415742590258,261.561962596,46.954714556,184,2,-78,0.0115301933461,"[745431, array([ 4.17435211, -2.08324523,  1.9286361 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
133,83.28,29.8371318351,-46.219662869,47.9612507956,189.997124231,26.6270315258,136,88,138,0.0116005247976,"[558879, array([ 3.70329084, -1.9069378 ,  1.67598495]), array([ 0.82104266, -0.42240725,  0.38400659])]"
296,84.68,41.1795390247,346.259381869,9.50590370253,245.823393385,47.2487549227,238,10,-18,0.0117579070509,"[964881, array([ 4.07958628, -2.10346109,  1.84608222]), array([ 0.82104266, -0.42240725,  0.38400659])]"
276,85.78,31.7007471298,-38.0,42.0,198.212308194,31.7007471298,232,42,0,0.0117859286412,"[943470, array([ 3.73303003, -1.86152023,  1.74464989]), array([ 0.82104266, -0.42240725,  0.38400659])]"
161,81.66,43.0293782015,171.994031119,0.347227956714,262.365984659,46.9685125457,162,2,-100,0.011827295535,"[656320, array([ 4.18763844, -2.11117278,  1.90070431]), array([ 0.82104266, -0.42240725,  0.38400659])]"
104,80.79,42.784742363,173.937167769,3.39141756107,267.582539937,47.0142012566,116,4,-148,0.0122764394995,"[470176, array([ 4.16050604, -2.21089473,  1.95754373]), array([ 0.82104266, -0.42240725,  0.38400659])]"
279,84.67,41.31499151,348.208883875,7.30441004852,250.095591892,47.7529136848,234,8,-24,0.0122801256372,"[948498, array([ 4.05699881, -2.15593909,  1.91173205]), array([ 0.82104266, -0.42240725,  0.38400659])]"
180,82.46,43.0574541556,352.008193285,0.483751286382,261.49053015,46.9384522163,186,2,-76,0.012317642956,"[753532, array([ 4.17427122, -2.07822374,  1.9305808 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
256,82.75,28.3077468109,309.520116248,51.8217137568,186.2061675,23.3576581022,226,52,4,0.012339883027,"[920072, array([ 3.61880259, -1.91146253,  1.73722887]), array([ 0.82104266, -0.42240725,  0.38400659])]"
10,76.38,43.3550081224,182.08052941,15.9899919647,287.190674782,42.2922587643,90,16,178,0.012402992982,"[366119, array([ 4.25305972, -2.14338689,  2.03531773]), array([ 0.82104266, -0.42240725,  0.38400659])]"
86,80.43,43.3857458646,173.951421674,3.70831195701,267.850480736,46.3742516734,106,4,-158,0.0124248518065,"[429671, array([ 4.21675338, -2.11642767,  1.9163905 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
159,81.6,43.0422617899,171.99290164,0.415742590259,262.438037404,46.954714556,160,2,-102,0.0125145955708,"[648219, array([ 4.18994697, -2.11115378,  1.89762481]), array([ 0.82104266, -0.42240725,  0.38400659])]"
53,78.46,43.0892296536,175.903736535,7.87768425701,274.093275649,45.8331643871,96,8,-170,0.0129008702119,"[389525, array([ 4.21698054, -2.21653759,  1.92552295]), array([ 0.82104266, -0.42240725,  0.38400659])]"
354,80.14,42.8652873386,173.860175053,3.99755934526,268.136329666,46.8555751683,354,88,-86,0.0131222705918,"[1441667, array([ 4.18204358, -2.21205352,  1.92417868]), array([ 0.82104266, -0.42240725,  0.38400659])]"
184,82.52,43.0749384987,352.009248325,0.551171267362,261.419818236,46.9197475733,188,2,-74,0.0132270238315,"[761633, array([ 4.17437807, -2.07280831,  1.93241853]), array([ 0.82104266, -0.42240725,  0.38400659])]"
157,81.53,43.0574541556,171.991806715,0.48375128638,262.50946985,46.9384522163,158,2,-104,0.0132730569292,"[640118, array([ 4.19243007, -2.1107033 ,  1.89446561]), array([ 0.82104266, -0.42240725,  0.38400659])]"
74,80.49,43.067543858,175.91641347,5.76676605617,271.994071967,46.3530316491,102,6,-164,0.0133078172373,"[413648, array([ 4.16678902, -2.18914401,  2.01691291]), array([ 0.82104266, -0.42240725,  0.38400659])]"
229,82.67,42.1535727755,350.069830294,2.876230323,256.904462069,47.7014834868,216,4,-44,0.0133478360855,"[875228, array([ 4.12657763, -2.17786768,  1.89038859]), array([ 0.82104266, -0.42240725,  0.38400659])]"
24,76.57,42.8540072224,179.938824769,13.9912978593,283.76019191,43.7944103072,92,14,-178,0.0134437633641,"[373861, array([ 4.2174766 , -2.24640518,  2.00282851]), array([ 0.82104266, -0.42240725,  0.38400659])]"
41,78.37,43.3559896682,175.922412092,7.92164213499,274.078365322,45.5548674701,94,8,-172,0.0134632994289,"[381424, array([ 4.2408354 , -2.1725452 ,  1.90739892]), array([ 0.82104266, -0.42240725,  0.38400659])]"
181,71.63,41.2872047646,186.97517292,25.9829778826,299.039562131,37.6241124549,186,88,64,0.0136062190258,"[761342, array([ 4.24602743, -2.25614118,  1.96640669]), array([ 0.82104266, -0.42240725,  0.38400659])]"
271,84.91,41.9539591367,350.130663756,5.29554441622,254.313779339,47.5556460709,232,6,-28,0.0136524554282,"[940216, array([ 4.07100844, -2.10319914,  1.97901765]), array([ 0.82104266, -0.42240725,  0.38400659])]"
31,73.02,41.761898589,186.377137204,23.9378745766,297.249088609,38.7491418234,92,24,176,0.0137113820228,"[374938, array([ 4.23131583, -2.24106395,  2.03762934]), array([ 0.82104266, -0.42240725,  0.38400659])]"
126,81.53,28.9209994742,-53.102080021,51.8217137568,184.862225929,22.6408017441,132,86,142,0.0139712850368,"[542501, array([ 3.69724925, -1.910784  ,  1.66356413]), array([ 0.82104266, -0.42240725,  0.38400659])]"
197,68.03,37.0211757444,203.654564825,43.4639470513,318.500343024,23.9092799995,196,82,46,0.0139732420925,"[801293, array([ 4.19143259, -2.12192308,  1.88476476]), array([ 0.82104266, -0.42240725,  0.38400659])]"
304,87.63,36.3277293808,336.887147252,25.7283540558,220.444607513,42.7408585026,238,26,-8,0.0140918110157,"[966326, array([ 3.8460466 , -2.04903102,  1.78811216]), array([ 0.82104266, -0.42240725,  0.38400659])]"
155,81.47,43.0749384987,171.990751675,0.55117126736,262.580181764,46.9197475733,156,2,-106,0.0140980731654,"[632017, array([ 4.19508464, -2.10982189,  1.89122941]), array([ 0.82104266, -0.42240725,  0.38400659])]"
51,80.27,43.6616504568,175.946038,5.90851948365,272.040298851,45.7307938707,96,6,-170,0.0141381302154,"[389345, array([ 4.22003093, -2.09235872,  1.97791162]), array([ 0.82104266, -0.42240725,  0.38400659])]"
185,82.58,43.0946954713,352.010258343,0.617920465514,261.349925656,46.898625958,190,2,-72,0.0142496682847,"[769734, array([ 4.17467165, -2.06700513,  1.93414771]), array([ 0.82104266, -0.42240725,  0.38400659])]"
252,83.12,42.6721183438,350.064811841,3.31530689717,256.48634045,47.1356786775,226,4,-34,0.0146257608131,"[915733, array([ 4.15965688, -2.06874845,  1.89195245]), array([ 0.82104266, -0.42240725,  0.38400659])]"
317,85.92,39.7315675068,342.468747879,15.6412999873,235.569985717,46.0741089452,240,16,-12,0.0148703934088,"[973524, array([ 4.01835418, -2.06705643,  1.8010122 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
153,81.41,43.0946954713,171.989741657,0.617920465514,262.650074344,46.898625958,154,2,-108,0.0149865681516,"[623916, array([ 4.19790731, -2.10851055,  1.88791904]), array([ 0.82104266, -0.42240725,  0.38400659])]"
277,85.02,42.1313071388,350.124216877,5.39086365194,254.242066162,47.3608500223,234,6,-26,0.0150873003253,"[948317, array([ 4.08312376, -2.06737953,  1.97826019]), array([ 0.82104266, -0.42240725,  0.38400659])]"
16,72.74,42.3839549152,184.312996523,21.9436214032,293.766598203,39.5789166237,90,22,176,0.0152620464129,"[366658, array([ 4.2888135 , -2.19842754,  1.91898014]), array([ 0.82104266, -0.42240725,  0.38400659])]"
189,82.65,43.1167031923,352.01121842,0.683917622353,261.28094959,46.87511594,192,2,-70,0.0153776415224,"[777835, array([ 4.17515065, -2.0608209 ,  1.93576684]), array([ 0.82104266, -0.42240725,  0.38400659])]"
307,88.7,35.1287731551,334.919798291,29.8189506069,215.621506309,40.4910174989,238,30,-6,0.0153891460707,"[966687, array([ 3.77651254, -1.94768542,  1.84426785]), array([ 0.82104266, -0.42240725,  0.38400659])]"
113,77.07,28.1465250923,280.643258221,59.7292574616,172.621904341,10.2356157573,122,78,152,0.0155505791888,"[501286, array([ 3.72908811, -1.87700116,  1.80151807]), array([ 0.82104266, -0.42240725,  0.38400659])]"
322,86.95,38.2251191505,338.619177982,21.7748936299,226.072690409,43.8269919409,240,22,-8,0.0156266996174,"[974066, array([ 3.96041229, -1.98228627,  1.78101215]), array([ 0.82104266, -0.42240725,  0.38400659])]"
32,72.89,41.9086253742,188.669828538,25.8470136981,300.158044677,37.095269334,92,26,174,0.0156290090834,"[375117, array([ 4.25061384, -2.16204372,  2.06799744]), array([ 0.82104266, -0.42240725,  0.38400659])]"
328,86.39,40.5820529492,344.356238472,13.6880390176,239.647391763,46.1924503492,242,14,-12,0.0158499582819,"[981444, array([ 4.04155406, -1.99269781,  1.86633085]), array([ 0.82104266, -0.42240725,  0.38400659])]"
337,86.53,34.137671103,329.34849405,33.9764608625,208.048784504,37.6284612071,328,88,-124,0.0159268801167,"[1336348, array([ 3.81739259, -1.95574247,  1.70463653]), array([ 0.82104266, -0.42240725,  0.38400659])]"
335,86.94,32.1535874388,327.561866963,37.9727358229,203.647029553,35.5593524264,326,88,-128,0.0159333526769,"[1328246, array([ 3.6954058 , -1.98255514,  1.74246161]), array([ 0.82104266, -0.42240725,  0.38400659])]"
151,81.34,43.1167031923,171.98878158,0.683917622352,262.71905041,46.87511594,152,2,-110,0.0159366769502,"[615815, array([ 4.20089442, -2.1067708 ,  1.88453739]), array([ 0.82104266, -0.42240725,  0.38400659])]"
265,84.79,41.7803514565,350.136471127,5.19377065889,254.393741244,47.7475664313,230,6,-30,0.0159442786427,"[932115, array([ 4.05908804, -2.13854233,  1.97945957]), array([ 0.82104266, -0.42240725,  0.38400659])]"
5,78.24,43.7949064932,177.969172415,9.99384571047,277.933855259,44.4791345532,90,10,-178,0.016079481308,"[365401, array([ 4.26174566, -2.10175024,  1.95702207]), array([ 0.82104266, -0.42240725,  0.38400659])]"
331,87.7,39.3869870012,342.503440664,17.7173984234,233.688615451,45.2708914993,242,18,-10,0.0161085318232,"[981805, array([ 3.96712687, -1.9672063 ,  1.8861363 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
107,80.87,42.6721183438,173.935188159,3.31530689717,267.51365955,47.1356786775,118,4,-146,0.0163028981528,"[478277, array([ 4.14944972, -2.22805825,  1.96568279]), array([ 0.82104266, -0.42240725,  0.38400659])]"
84,68.43,32.4951412255,218.030715145,53.5534698137,328.822980644,14.6900581634,104,56,166,0.0163380056378,"[426413, array([ 3.99604083, -2.14319681,  1.86431679]), array([ 0.82104266, -0.42240725,  0.38400659])]"
267,84.78,30.5739520714,-40.0,44.0,195.213900255,30.5739520714,230,44,0,0.0163816510678,"[935550, array([ 3.69191947, -1.95512532,  1.67817201]), array([ 0.82104266, -0.42240725,  0.38400659])]"
244,80.02,27.2688340579,297.146435299,57.1184732192,179.050836362,16.9329793496,222,58,8,0.0164072559971,"[904414, array([ 3.61731973, -1.91984381,  1.75837461]), array([ 0.82104266, -0.42240725,  0.38400659])]"
312,84.84,41.4922957852,346.23391699,9.60886734446,245.809452484,46.9039303604,240,10,-16,0.0164096249882,"[972982, array([ 4.10116196, -2.04104737,  1.84756305]), array([ 0.82104266, -0.42240725,  0.38400659])]"
191,82.71,43.1409372654,352.012123881,0.749082386886,261.212985417,46.8492492769,194,2,-68,0.0166039535143,"[785936, array([ 4.17581354, -2.05426271,  1.93727448]), array([ 0.82104266, -0.42240725,  0.38400659])]"
65,67.94,36.437504657,201.772967659,43.1652570493,317.767688042,25.0465514131,98,44,170,0.0166668220237,"[401035, array([ 4.13970747, -2.21598228,  1.91402798]), array([ 0.82104266, -0.42240725,  0.38400659])]"
339,87.24,35.0728563116,331.249286907,31.9781927522,211.346733128,38.6068431343,330,88,-122,0.0166975420159,"[1344449, array([ 3.84520842, -1.89557644,  1.75667904]), array([ 0.82104266, -0.42240725,  0.38400659])]"
235,76.76,27.5016232325,283.641024359,59.7292574616,172.929543402,11.6632579949,218,62,12,0.0167137471701,"[888576, array([ 3.70327192, -1.96099071,  1.68102846]), array([ 0.82104266, -0.42240725,  0.38400659])]"
186,69.24,39.3544037462,192.693856214,33.9059111562,307.916539504,32.3754395804,190,86,56,0.0168026332969,"[777358, array([ 4.22003784, -2.24930186,  1.93259061]), array([ 0.82104266, -0.42240725,  0.38400659])]"
225,82.57,42.0595533251,350.06982435,2.77746458363,257.002278156,47.8052325746,214,4,-46,0.0168570331091,"[867127, array([ 4.12069536, -2.19825483,  1.88943789]), array([ 0.82104266, -0.42240725,  0.38400659])]"
149,81.28,43.1409372654,171.987876119,0.749082386886,262.787014583,46.8492492769,150,2,-112,0.0169474428906,"[607714, array([ 4.20404206, -2.10460463,  1.8810875 ]), array([ 0.82104266, -0.42240725,  0.38400659])]"
327,86.61,41.002235022,346.300071823,11.638483739,243.695629787,46.6539350153,242,12,-14,0.0169758435805,"[981263, array([ 4.03591753, -2.00071771,  1.92616027]), array([ 0.82104266, -0.42240725,  0.38400659])]"
79,80.37,43.5125991758,173.955046497,3.7584127094,267.888620756,46.2409347131,104,4,-160,0.0169930445797,"[421570, array([ 4.22806951, -2.09595234,  1.90814599]), array([ 0.82104266, -0.42240725,  0.38400659])]"
36,71.03,41.4202975456,191.217748924,29.6785891029,304.072316283,34.2751228675,92,30,172,0.0170025381544,"[375476, array([ 4.29239168, -2.11105646,  1.97176667]), array([ 0.82104266, -0.42240725,  0.38400659])]"
17,72.62,42.5347486553,186.56307518,23.8603307148,296.793527226,38.0181559323,90,24,174,0.017165817138,"[366837, array([ 4.30539041, -2.12550984,  1.95355649]), array([ 0.82104266, -0.42240725,  0.38400659])]"
