42,252,21,138,47,358,36,30,48,-12,0.003896053
23,248,23,143,32,7,49,22,36,-26,0.004576004
250,239,17,333,12,96,69,312,30,-114,0.004866939
56,254,20,133,56,354,27,32,56,-6,0.005388983
33,251,22,140,42,1,40,28,44,-16,0.005501898
152,243,9,-19,41,143,47,184,66,-44,0.005600548
1,243,23,147,15,26,62,0,26,-54,0.005743858
49,254,13,81,77,344,1,30,80,8,0.006085154
84,253,20,134,54,355,29,126,84,-144,0.006171806
221,254,11,59,78,163,3,298,80,174,0.006404122
70,255,15,116,70,348,13,32,70,2,0.006486234
255,240,18,332,7,84,71,318,28,-106,0.006486822
227,240,12,-24,27,128,60,300,40,-134,0.007358541
16,246,23,144,26,12,54,16,32,-34,0.007919768
261,240,19,331,3,69,71,326,26,-96,0.00819573
8,244,23,146,20,19,59,8,28,-44,0.008662265
108,244,23,146,17,23,61,140,70,-108,0.008873024
146,242,11,339,34,136,54,178,64,-52,0.009514042
27,250,23,141,37,4,44,26,40,-20,0.009600448
66,254,17,122,66,350,17,32,66,0,0.00992063
259,240,19,331,3,71,70,324,26,-98,0.010071223
166,248,7,352,61,154,28,198,76,-26,0.010355232
175,252,10,19,74,160,13,206,88,-16,0.010832233
37,253,11,46,77,162,6,28,86,12,0.011104166
138,239,13,-25,23,122,63,168,62,-64,0.01130167
246,240,16,334,15,106,68,308,32,-120,0.011326979
26,248,23,141,35,5,46,24,38,-22,0.011447672
59,254,19,130,58,353,25,32,58,-4,0.011488091
60,254,18,130,60,352,23,32,60,-4,0.011620011
209,252,10,19,74,160,13,296,74,-178,0.011637444
206,251,9,7,71,159,17,296,72,-174,0.011700542
63,254,18,126,62,351,21,32,62,-2,0.01197232
119,241,21,150,4,50,69,148,66,-94,0.012015928
133,240,15,-26,18,112,67,164,62,-70,0.012146711
73,255,15,109,72,348,10,32,72,4,0.012158787
197,243,10,341,38,140,50,296,48,-146,0.012528823
213,241,12,338,30,131,57,298,42,-138,0.012877142
232,254,14,106,74,347,8,300,86,164,0.013192483
22,247,24,143,30,9,51,20,34,-28,0.013291073
253,239,18,332,8,86,70,316,28,-108,0.013351283
97,249,23,142,35,5,47,132,76,-126,0.013447153
11,246,23,146,23,16,57,12,30,-40,0.013693905
156,244,8,-18,47,147,42,188,68,-38,0.013770591
69,254,17,117,68,349,14,32,68,2,0.013834703
125,240,19,331,5,77,70,154,64,-84,0.013844401
215,242,11,339,32,135,56,298,44,-140,0.01401389
131,239,15,333,16,107,68,162,62,-72,0.014280181
244,240,15,-25,18,113,66,306,34,-124,0.014324593
220,254,13,67,77,164,1,298,80,172,0.014423588
85,253,21,134,52,356,30,126,84,-142,0.014488149
107,245,22,147,19,21,60,140,70,-110,0.014638096
173,251,8,6,71,159,17,204,84,-18,0.014666227
122,241,19,331,2,66,71,152,64,-88,0.014831903
205,252,10,13,72,159,15,296,72,-176,0.015005646
136,239,14,-26,21,118,64,166,62,-66,0.015038153
187,247,8,349,57,152,32,294,62,-162,0.015135701
184,246,8,348,54,150,34,294,60,-160,0.015377535
283,243,22,147,14,27,63,358,26,-56,0.015408218
164,247,7,349,58,153,31,196,74,-28,0.01567601
114,243,22,149,11,34,65,144,68,-102,0.015886777
100,247,23,143,29,9,52,134,74,-120,0.016482588
123,239,19,330,4,71,71,152,64,-86,0.016563696
181,244,8,-17,48,147,41,294,56,-154,0.01673726
229,255,14,97,75,346,6,300,84,166,0.017038709
93,249,23,140,39,2,43,130,78,-130,0.017039852
167,249,8,355,63,156,25,200,78,-24,0.017073018
161,247,8,348,54,151,35,194,72,-32,0.017153327
210,251,8,12,74,159,14,296,74,-176,0.01721229
183,245,8,344,51,149,38,294,58,-156,0.017368672
198,241,9,339,37,139,51,296,48,-144,0.017476554
158,245,9,345,49,148,39,190,70,-36,0.01765654
199,243,10,-18,41,143,48,296,50,-148,0.017715877
196,240,10,338,35,136,54,296,46,-142,0.018037725
263,241,19,332,2,67,71,328,26,-94,0.018092609
171,250,8,1,69,157,20,202,82,-20,0.018664373
38,253,10,37,78,162,7,28,88,12,0.018687638
2,244,23,147,16,26,62,2,26,-52,0.018791291
182,246,9,347,52,149,37,294,58,-158,0.018814031
64,254,17,127,64,351,19,32,64,-2,0.0188194
78,253,19,130,58,353,25,124,86,-148,0.01895145
190,247,8,351,60,153,29,294,64,-164,0.01897007
135,240,14,-25,19,116,66,166,62,-68,0.019148103
231,254,16,108,72,347,10,300,86,162,0.01916275
117,241,21,148,5,44,68,146,66,-96,0.01916583
140,240,13,-24,24,125,62,170,62,-62,0.019263907
237,240,13,-25,23,123,63,302,38,-130,0.019292318
270,241,21,149,5,47,68,340,24,-78,0.019525913
45,252,21,135,49,356,33,30,50,-10,0.019728954
124,241,19,332,4,73,71,154,64,-86,0.019932943
179,243,8,-18,46,145,43,294,54,-152,0.019995233
235,239,14,-26,21,117,64,302,36,-128,0.020083082
271,241,22,149,6,45,68,342,24,-76,0.020173724
111,243,22,147,13,29,64,142,68,-104,0.020260886
145,241,12,338,32,133,56,176,64,-54,0.020357329
149,241,9,338,37,139,51,180,64,-48,0.020452873
170,250,9,3,67,157,21,202,82,-22,0.020541192
98,248,23,141,33,6,48,132,76,-124,0.020563142
185,245,7,345,53,150,36,294,60,-158,0.020575598
204,251,9,4,69,158,20,296,70,-172,0.020627274
155,245,9,-16,45,146,43,188,68,-40,0.020648157
99,248,22,144,31,8,50,134,74,-122,0.020697276
81,255,18,128,62,352,21,124,88,-152,0.020704761
163,248,8,350,56,152,32,196,74,-30,0.020798947
6,244,23,146,19,19,60,6,28,-46,0.020863867
52,254,13,68,77,164,1,30,82,10,0.021068091
14,245,24,144,24,15,55,14,30,-36,0.021070346
242,241,14,-24,21,119,64,304,36,-128,0.021157684
90,252,22,137,47,358,35,128,82,-138,0.021258414
25,250,22,143,34,6,47,24,38,-24,0.021297696
282,244,22,149,13,29,64,358,26,-58,0.021354693
55,253,21,132,54,355,28,32,54,-6,0.021426324
74,255,14,108,74,347,8,32,74,4,0.021510293
5,245,22,148,18,22,61,6,28,-48,0.021525257
51,254,11,75,79,344,0,30,82,8,0.02158808
105,246,23,146,23,17,56,138,72,-114,0.021589433
92,251,22,141,41,1,41,130,78,-132,0.021593975
68,255,15,122,68,349,15,32,68,0,0.021626595
65,254,18,122,64,350,18,32,64,0,0.021667991
252,240,17,333,11,95,70,314,30,-112,0.021703618
280,244,22,149,13,30,65,356,26,-60,0.02172818
218,254,11,47,77,163,6,298,78,176,0.021892442
269,240,21,149,4,49,68,338,24,-80,0.021914838
147,240,10,338,35,137,53,178,64,-50,0.021928019
58,254,18,133,58,353,26,32,58,-6,0.022128697
54,254,20,135,53,356,30,32,54,-8,0.022277189
118,243,21,150,5,46,68,148,66,-96,0.022392674
21,248,23,145,29,11,52,20,34,-30,0.022728023
258,239,19,331,4,73,70,322,26,-100,0.022753324
249,240,16,334,14,105,69,310,32,-118,0.022951925
247,238,16,332,14,103,69,308,32,-118,0.022978957
245,239,15,-27,17,111,67,306,34,-122,0.022985683
17,247,24,144,27,13,53,18,32,-32,0.02307541
195,242,11,340,36,137,52,296,46,-144,0.023186548
82,254,19,127,60,353,22,124,88,-150,0.023209261
12,245,23,144,23,14,56,12,30,-38,0.023266588
174,251,10,12,72,158,16,204,86,-18,0.0234184
129,238,16,332,14,103,69,160,62,-74,0.023535825
102,246,23,145,25,13,55,136,72,-116,0.02370961
273,242,22,149,6,44,67,344,24,-74,0.02380269
243,239,14,-26,20,118,65,304,36,-126,0.023874132
225,239,14,-25,24,123,62,300,38,-132,0.023946772
134,238,14,-27,19,114,66,164,62,-68,0.024038977
276,241,22,148,8,39,66,346,24,-70,0.024081892
214,239,11,336,29,130,59,298,42,-136,0.024183709
180,245,9,345,49,147,39,294,56,-156,0.024222794
230,255,13,94,77,346,4,300,84,168,0.024245098
257,240,18,332,7,82,71,320,28,-104,0.024381276
236,241,14,-23,24,125,62,302,38,-132,0.024483238
116,242,21,149,7,41,68,146,66,-98,0.024572316
115,242,22,148,9,37,66,144,68,-100,0.024614704
277,241,22,148,9,38,66,348,24,-68,0.024656495
89,253,21,137,49,358,33,128,82,-140,0.024665058
83,254,19,135,56,354,28,126,84,-146,0.024784593
77,254,18,131,60,352,24,124,86,-150,0.024878635
159,246,7,345,51,150,38,192,70,-34,0.024911581
162,246,7,346,55,151,34,194,72,-30,0.025026155
241,238,15,-27,18,111,66,304,34,-124,0.025106767
188,246,7,346,56,152,33,294,62,-160,0.025250785
238,255,17,117,68,350,14,302,88,158,0.025446072
141,239,12,-25,26,126,61,170,62,-60,0.025536276
32,250,23,139,40,2,41,28,42,-16,0.025567392
87,251,21,138,45,358,37,128,80,-136,0.025659901
151,242,10,341,39,140,49,182,66,-46,0.025681309
143,240,11,336,28,130,59,172,62,-58,0.025736615
61,253,19,126,60,352,22,32,60,-2,0.025962876
223,254,13,80,77,344,1,298,82,170,0.02602298
239,256,15,117,70,349,13,302,88,160,0.02615287
193,248,8,352,62,154,26,294,66,-166,0.02625282
44,253,20,138,49,357,35,30,50,-12,0.02626326
262,239,19,330,2,65,71,326,26,-94,0.026333857
53,253,21,135,51,357,31,32,52,-8,0.026383717
13,247,23,146,23,16,56,14,30,-38,0.02641635
72,255,14,116,72,348,11,32,72,2,0.026425798
268,240,21,149,3,50,69,336,24,-82,0.026536542
30,249,22,140,40,1,42,26,42,-18,0.026647247
274,240,22,147,7,40,67,344,24,-72,0.026702015
9,245,24,146,20,19,58,10,28,-42,0.026710591
41,251,23,137,45,360,37,30,46,-12,0.026778958
71,255,17,110,70,348,11,32,70,4,0.026803627
211,252,10,26,76,160,10,296,76,-180,0.026890263
176,252,8,18,76,160,11,206,88,-14,0.02692392
7,246,23,148,19,21,60,8,28,-46,0.027096226
177,242,9,-19,43,143,46,294,52,-150,0.027096478
128,240,16,333,12,100,70,160,62,-76,0.027135969
96,250,22,143,37,4,45,132,76,-128,0.027199379
126,240,19,332,7,83,70,156,64,-82,0.027208706
39,254,11,36,76,162,8,28,88,14,0.027394095
222,254,10,50,79,163,4,298,80,176,0.027517603
233,255,13,104,75,346,7,300,86,166,0.027526557
112,241,22,147,11,32,65,142,68,-102,0.02768308
224,254,11,73,79,164,0,298,82,172,0.028037963
203,252,10,9,69,158,18,296,70,-174,0.028095955
264,239,19,330,1,62,71,328,26,-92,0.02816565
24,247,24,141,32,6,48,22,36,-24,0.028213474
226,241,13,-22,28,129,59,300,40,-136,0.02825126
48,254,14,86,76,345,3,30,78,8,0.028330919
172,252,10,8,69,158,18,204,84,-20,0.028332026
265,241,19,332,1,64,71,330,26,-92,0.02836421
251,238,17,331,11,93,70,312,30,-112,0.028370179
168,249,9,359,64,155,24,200,80,-24,0.02839639
28,249,24,139,38,3,43,26,40,-18,0.02839726
201,244,9,-17,43,145,46,296,52,-150,0.028447392
153,242,8,-20,43,143,46,184,66,-42,0.02847287
248,239,17,333,13,98,68,310,30,-116,0.028488934
279,243,21,148,12,31,65,354,26,-62,0.028528061
79,253,20,130,56,353,26,124,86,-146,0.028559147
228,255,16,100,73,347,7,300,84,164,0.028618067
260,238,19,329,3,67,71,324,26,-96,0.028671362
200,242,9,340,39,142,49,296,50,-146,0.028692509
47,254,13,93,77,345,4,30,78,6,0.028708798
88,250,22,138,43,359,39,128,80,-134,0.028735196
106,245,24,145,21,19,57,138,72,-112,0.028851849
278,242,23,148,10,36,65,350,24,-66,0.028924967
130,240,16,334,14,105,69,162,62,-74,0.029007945
103,244,23,144,23,15,56,136,72,-114,0.029029787
154,244,10,-17,44,144,45,186,68,-42,0.029040913
34,250,23,137,42,360,39,28,44,-14,0.029071852
0,245,22,149,14,29,63,0,26,-56,0.029265122
19,248,22,145,28,10,53,18,34,-32,0.029313955
165,249,9,354,59,154,30,198,76,-28,0.029367879
281,242,22,147,13,27,64,356,26,-58,0.029441922
275,242,22,149,7,42,67,346,24,-72,0.029636184
94,248,23,139,37,3,44,130,78,-128,0.029824875
148,242,10,340,35,139,53,180,64,-50,0.029840907
137,241,14,-24,21,120,64,168,62,-66,0.029868875
157,246,10,-14,48,147,41,190,70,-38,0.029869609
40,252,22,140,44,0,38,30,46,-14,0.029870586
43,251,22,135,47,358,34,30,48,-10,0.030001875
62,255,17,130,62,352,22,32,62,-4,0.030311623
57,253,21,129,56,354,26,32,56,-4,0.030599997
29,250,21,142,39,2,43,26,42,-20,0.030629271
208,252,11,26,74,160,11,296,74,-180,0.030648596
219,254,10,38,78,163,7,298,78,178,0.030666556
217,254,13,55,77,163,4,298,78,174,0.03084067
75,255,15,101,73,347,7,32,74,6,0.03088764
35,250,22,138,44,358,38,28,46,-14,0.030915519
109,242,23,146,15,26,62,140,70,-106,0.030951213
101,245,24,142,27,11,53,134,74,-118,0.031130437
191,247,7,347,59,153,30,294,64,-162,0.031152365
178,244,9,-16,47,146,42,294,54,-154,0.031194765
272,240,22,147,6,42,67,342,24,-74,0.031236933
202,251,9,1,66,157,22,296,68,-170,0.031330714
189,248,9,354,61,153,28,294,64,-166,0.031468956
160,246,9,347,52,149,36,192,72,-34,0.031491663
113,245,22,149,13,31,64,144,68,-104,0.031502181
31,251,22,142,40,3,42,28,42,-18,0.031670232
150,243,11,342,38,140,50,182,66,-48,0.031802508
120,240,21,149,2,54,69,148,66,-92,0.031812663
10,245,22,146,22,16,58,10,30,-42,0.031915261
240,240,15,-25,19,113,65,304,34,-126,0.031991895
254,238,18,330,7,82,71,316,28,-106,0.032023542
4,245,22,147,18,22,61,4,28,-50,0.032081891
20,246,23,143,29,9,52,18,34,-30,0.032085614
216,240,10,337,31,134,57,298,44,-138,0.032312237
256,238,18,330,7,80,71,318,28,-104,0.032321668
36,253,10,50,79,162,4,28,86,10,0.032366115
266,240,19,330,0,60,71,330,26,-90,0.032377122
121,240,19,330,0,60,71,150,64,-90,0.032377122
95,252,22,140,43,1,39,130,80,-134,0.032418832
104,248,23,147,25,15,55,138,72,-116,0.032459028
46,252,20,136,51,355,32,30,52,-10,0.032520299
169,251,8,359,66,157,23,202,80,-22,0.032593706
267,239,21,149,2,52,69,334,24,-84,0.032600625
127,239,16,332,11,94,71,158,62,-78,0.032671687
144,242,13,-20,30,132,57,176,64,-56,0.032768061
110,244,21,148,15,26,64,142,68,-106,0.032817604
3,242,23,145,16,23,61,2,26,-50,0.032822079
139,238,13,-26,24,123,62,168,62,-62,0.032854675
91,251,23,136,45,359,36,128,82,-136,0.032871892
15,248,22,147,25,14,55,16,32,-36,0.032885963
192,248,9,356,63,154,25,294,66,-168,0.032993934
50,254,14,75,76,344,0,30,80,10,0.033001858
142,241,12,-23,26,128,61,172,62,-60,0.033008875
80,256,17,128,64,352,20,124,88,-154,0.033031027
76,256,14,99,75,347,6,32,76,6,0.033078763
18,246,24,142,27,11,52,18,32,-30,0.033135084
194,240,11,337,32,133,56,296,44,-140,0.033264369
212,252,8,18,76,160,11,296,76,-178,0.033273268
186,248,9,353,58,152,30,294,62,-164,0.033294818
67,254,18,117,66,349,15,32,66,2,0.033386215
207,251,7,2,70,159,18,296,72,-172,0.033560373
234,240,15,-24,22,119,63,302,36,-130,0.033562006
86,252,22,133,50,356,32,126,84,-140,0.033676417
132,238,15,332,18,110,67,162,62,-70,0.033792908