Exit Angle,Plunge,Azimuth,Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH,Ratio1,Ratio2,Ratio3,Sum
45,45,210,110,20,0,0.104687022,0.327817022,-2.393847293,-7.302388622,0.3193459,-0.043731704,1.767505326,0.255643308,1.195322299,3.218470933
45,45,220,110,20,0,0.21147065,0.616094473,-2.461208638,-3.994855893,0.343243867,-0.085921464,2.822223096,0.229098198,1.415720444,4.467041737
45,45,230,110,20,0,0.321747244,0.830061839,-2.54747908,-3.069023248,0.387618403,-0.12630025,3.915551602,0.185784767,1.666579323,5.767915692
45,45,240,110,20,0,0.435610729,0.943911496,-2.617498558,-2.773033881,0.461495311,-0.166422529,4.580223245,0.128286165,1.963198338,6.671707747
45,45,250,110,20,0,0.551434266,0.943911496,-2.629224846,-2.785456961,0.58420124,-0.209732639,4.546690501,0.063592229,2.348966304,6.959249034
45,45,260,110,20,0,0.665698615,0.830061839,-2.539825289,-3.0598025,0.801986773,-0.262104097,3.932695369,0.009919201,2.931814178,6.874428748
45,45,270,110,20,0,0.773099066,0.616094473,-2.312101527,-3.752836012,1.254838502,-0.334370726,3.022935342,0.015205206,4.026123523,7.064264071
45,45,280,110,20,0,0.866927689,0.327817022,-1.920434053,-5.858249947,2.644547508,-0.451422785,2.027224829,0.213006162,7.00999539,9.250226381
45,45,290,110,20,0,0.939692621,-8.77E-17,-1.355485306,1.54E+16,-1.07E+16,-0.693251794,1.02441844,1.020687652,30.49083016,32.53593625
45,45,300,110,20,0,0.983905468,-0.327817022,-0.627045027,1.912789711,-3.001386142,-1.569114537,0.105955852,4.038485262,20.36163085,24.50607196
45,45,310,110,20,0,0.992945377,-0.616094473,0.235377553,-0.382047825,-1.611677137,4.218521957,4.947781103,18.31831163,0.378108173,23.6442009
45,45,320,110,20,0,0.961896748,-0.830061839,1.184339983,-1.426809338,-1.158825407,0.812179578,32.46798658,185.0343892,0.011127737,217.5135035
45,45,330,110,20,0,0.888258355,-0.943911496,2.15846974,-2.286728946,-0.941039874,0.411522264,6.586739997,1083.129917,0.175355499,1089.892013
45,45,340,110,20,0,0.772434818,-0.943911496,3.088253665,-3.271761896,-0.818333945,0.250120263,3.581592346,99.97841133,0.362031804,103.9220355
45,45,350,110,20,0,0.617945377,-0.830061839,3.902964386,-4.70201641,-0.744457037,0.158327188,2.409888954,46.46033336,0.530672291,49.4008946
45,45,360,110,20,0,0.43131696,-0.616094473,4.537932611,-7.36564408,-0.700082501,0.095047017,1.759130506,32.01533656,0.685998567,34.46046563
50,40,0,110,20,0,0.445522222,-0.293935252,4.30615594,-14.6500153,-1.515715513,0.103461702,1.342482721,23.89643488,0.663121388,25.90203899
50,40,10,110,20,0,0.229342281,-0.164024347,4.713885595,-28.73893836,-1.398220965,0.048652492,1.175568564,36.39260245,0.826379564,38.39455058
50,40,20,110,20,0,-8.12E-17,5.96E-17,4.853876912,8.14E+16,-1.363283683,-1.67E-17,1.02441844,42.45343891,1.003692821,44.48155017
50,40,30,110,20,0,-0.229342281,0.164024347,4.713885595,28.73893836,-1.398220965,-0.048652492,0.892805183,36.39260245,1.219094067,38.5045017
50,40,40,110,20,0,-0.445522222,0.293935252,4.30615594,14.6500153,-1.515715513,-0.103461702,0.782057557,23.89643488,1.51941948,26.19791192
50,40,50,110,20,0,-0.636524489,0.360169259,3.666084997,10.17878375,-1.767292663,-0.173625131,0.694264307,13.08166339,2.022237113,15.79816481
50,40,60,110,20,0,-0.792502799,0.341700855,2.848371896,8.335864124,-2.319288314,-0.278230101,0.636657111,6.381988241,3.142858543,10.16150389
50,40,70,110,20,0,-0.906566716,0.228974574,1.921104066,8.390032292,-3.959246227,-0.471898807,0.638630767,2.843063572,7.778508026,11.26020237
50,40,80,110,20,0,-0.975250465,0.025415546,0.958472852,37.71206965,-38.37220157,-1.017504527,0.922506674,1.131684456,13283.55744,13285.61163
50,40,90,110,20,0,-0.998618241,-0.25267457,0.032968945,-0.130479869,3.95219132,-30.28966341,1.65890195,0.367756444,1.137291642,3.163950036
50,40,100,110,20,0,-0.980002799,-0.577833121,-0.792035788,1.370699877,1.695996238,1.237321362,0.028393213,0.072065444,0.01086372,0.111322377
50,40,110,110,20,0,-0.925416578,-0.914564151,-1.468465604,1.605645272,1.011866229,0.630192887,0.059815167,0.000262084,0.052300669,0.112377919
50,40,120,110,20,0,-0.842712043,-1.223506611,-1.967776796,1.608309083,0.68876787,0.42825591,0.060199219,0.03027757,0.161727828,0.252204618
50,40,130,110,20,0,-0.740596019,-1.466143798,-2.282788777,1.557001967,0.505131912,0.324425994,0.05288601,0.101439901,0.262075252,0.416401163
50,40,140,110,20,0,-0.627618067,-1.609487122,-2.426938456,1.507895542,0.389949107,0.258604855,0.046076427,0.183707157,0.349169661,0.578953245
50,40,150,110,20,0,-0.511253738,-1.630168144,-2.431096819,1.491316602,0.313620248,0.210297564,0.043826255,0.26236846,0.428148915,0.734343629
50,40,160,110,20,0,-0.397189821,-1.517441863,-2.338379144,1.541000812,0.261749614,0.169856895,0.050644865,0.330406157,0.506168962,0.887219984
50,40,170,110,20,0,-0.28889209,-1.274733409,-2.197619393,1.723983522,0.226629417,0.131456835,0.077237721,0.384639877,0.592095347,1.053972945
50,40,180,110,20,0,-0.1875,-0.919533976,-2.056336108,2.236280727,0.203907637,0.091181592,0.155348093,0.423756908,0.696757818,1.275862819
50,40,190,110,20,0,-0.092051524,-0.481649143,-1.954073011,4.057046585,0.191117384,0.047107515,0.380254545,0.447299807,0.831503698,1.65905805
50,40,200,110,20,0,-3.21E-17,-1.72E-16,-1.916945704,1.12E+16,0.186985321,1.67E-17,1.02441844,0.455152525,1.003692821,2.483263786
50,40,210,110,20,0,0.092051524,0.481649143,-1.954073011,-4.057046585,0.191117384,-0.047107515,2.776761628,0.447299807,1.211578763,4.435640198
50,40,220,110,20,0,0.1875,0.919533976,-2.056336108,-2.236280727,0.203907637,-0.091181592,6.916327342,0.423756908,1.446016734,8.786100984
50,40,230,110,20,0,0.28889209,1.274733409,-2.197619393,-1.723983522,0.226629417,-0.131456835,14.24782708,0.384639877,1.701853882,16.33432084
50,40,240,110,20,0,0.397189821,1.517441863,-2.338379144,-1.541000812,0.261749614,-0.169856895,22.1745652,0.330406157,1.991112551,24.49608391
50,40,250,110,20,0,0.511253738,1.630168144,-2.431096819,-1.491316602,0.313620248,-0.210297564,25.83516598,0.26236846,2.35451905,28.45205349
50,40,260,110,20,0,0.627618067,1.609487122,-2.426938456,-1.507895542,0.389949107,-0.258604855,24.50203644,0.183707157,2.888169423,27.57391302
50,40,270,110,20,0,0.740596019,1.466143798,-2.282788777,-1.557001967,0.505131912,-0.324425994,21.1856498,0.101439901,3.850582722,25.13767242
50,40,280,110,20,0,0.842712043,1.223506611,-1.967776796,-1.608309083,0.68876787,-0.42825591,18.48946576,0.03027757,6.249566134,24.76930946
50,40,290,110,20,0,0.925416578,0.914564151,-1.468465604,-1.605645272,1.011866229,-0.630192887,18.61403554,0.000262084,19.44871307,38.06301069
50,40,300,110,20,0,0.980002799,0.577833121,-0.792035788,-1.370699877,1.695996238,-1.237321362,41.05395018,0.072065444,88.84093027,129.9669459
50,40,310,110,20,0,0.998618241,0.25267457,0.032968945,0.130479869,3.95219132,30.28966341,0.573086281,0.367756444,0.872797686,1.81364041
50,40,320,110,20,0,0.975250465,-0.025415546,0.958472852,-37.71206965,-38.37220157,1.017504527,1.13766453,1.131684456,4.67E-05,2.269395657
50,40,330,110,20,0,0.906566716,-0.228974574,1.921104066,-8.390032292,-3.959246227,0.471898807,1.645499889,2.843063572,0.130056717,4.618620178
50,40,340,110,20,0,0.792502799,-0.341700855,2.848371896,-8.335864124,-2.319288314,0.278230101,1.650630789,6.381988241,0.320931566,8.353550596
50,40,350,110,20,0,0.636524489,-0.360169259,3.666084997,-10.17878375,-1.767292663,0.173625131,1.512972267,13.08166339,0.498388506,15.09302416
50,40,360,110,20,0,0.445522222,-0.293935252,4.30615594,-14.6500153,-1.515715513,0.103461702,1.342482721,23.89643488,0.663121388,25.90203899
55,35,0,110,20,0,0.449530475,0.037155043,4.041606823,108.7768037,12.09877418,0.111225682,0.987870603,0.735486048,0.64265735,2.366014001
55,35,10,110,20,0,0.231828467,0.004752125,4.450569302,936.5429464,48.7841669,0.052089621,1.020104744,0.941127886,0.815090177,2.776322807
55,35,20,110,20,0,-8.22E-17,1.73E-32,4.591162312,2.66E+32,-4.75797E+15,-1.79E-17,1.02441844,1.020687652,1.003692821,3.048798913
55,35,30,110,20,0,-0.231828467,-0.004752125,4.450569302,-936.5429464,48.7841669,-0.052089621,1.028750489,0.941127886,1.235985425,3.2058638
55,35,40,110,20,0,-0.449530475,-0.037155043,4.041606823,-108.7768037,12.09877418,-0.111225682,1.062326932,0.735486048,1.567841442,3.365654422
55,35,50,110,20,0,-0.640263041,-0.120666882,3.401304487,-28.18755603,5.306037849,-0.188240436,1.17874156,0.480435458,2.148066702,3.80724372
55,35,60,110,20,0,-0.793608099,-0.270892194,2.586812298,-9.549231606,2.929608596,-0.306789982,1.55270225,0.251336114,3.560668009,5.364706373
55,35,70,110,20,0,-0.902446622,-0.492919625,1.669117631,-3.386186198,1.830819014,-0.540672871,3.423584716,0.092283237,11.26300417,14.77887213
55,35,80,110,20,0,-0.963471606,-0.780002984,0.725311164,-0.92988255,1.235215282,-1.328356234,756.8790234,0.013345442,50.25535326,807.1477221
55,35,90,110,20,0,-0.977288554,-1.113766224,-0.169690577,0.152357446,0.877462912,5.759238784,0.523361105,0.003022416,0.493174703,1.019558224
55,35,100,110,20,0,-0.948100397,-1.465926097,-0.950998678,0.648735758,0.646758659,0.996952382,0.040366868,0.041704246,1.14E-05,0.082082476
55,35,110,110,20,0,-0.883022222,-1.801339732,-1.570269992,0.871723398,0.490203045,0.562337831,0.003180776,0.110096625,0.079511351,0.192788751
55,35,120,110,20,0,-0.791113862,-2.082020571,-2.00014357,0.96067426,0.379974085,0.395528538,6.28E-05,0.192731276,0.189219322,0.38201335
55,35,130,110,20,0,-0.682250377,-2.271645084,-2.236102626,0.984353868,0.300333173,0.305106916,1.81E-05,0.278548009,0.285461753,0.564027831
55,35,140,110,20,0,-0.565967746,-2.340008954,-2.295581156,0.981013834,0.241865633,0.246546607,6.51E-06,0.360227214,0.367572162,0.727805886
55,35,150,110,20,0,-0.45042191,-2.266892959,-2.214466676,0.976873066,0.198695712,0.203399724,1.91E-07,0.433213121,0.440634259,0.873847571
55,35,160,110,20,0,-0.341583387,-2.044865528,-2.041463253,0.998336186,0.167044425,0.167322819,0.000127757,0.494827756,0.511463584,1.006419097
55,35,170,110,20,0,-0.242759181,-1.680672851,-1.831034495,1.089465148,0.144441662,0.132580342,0.003019814,0.543590924,0.589399907,1.136010645
55,35,180,110,20,0,-0.154492298,-1.195033904,-1.63581362,1.368842854,0.12927859,0.094443705,0.02817077,0.578742526,0.687667358,1.294580654
55,35,190,110,20,0,-0.074841932,-0.620846599,-1.499427054,2.415132912,0.120548187,0.049913687,0.181908084,0.599927416,0.822219508,1.604055008
55,35,200,110,20,0,-2.60E-17,-2.21E-16,-1.450622328,6.57579E+15,0.117696926,1.79E-17,1.02441844,0.607001437,1.003692821,2.635112698
55,35,210,110,20,0,0.074841932,0.620846599,-1.499427054,-2.415132912,0.120548187,-0.049913687,5.882712595,0.599927416,1.225264377,7.707904388
55,35,220,110,20,0,0.154492298,1.195033904,-1.63581362,-1.368842854,0.12927859,-0.094443705,41.40277741,0.578742526,1.465145292,43.44666522
55,35,230,110,20,0,0.242759181,1.680672851,-1.831034495,-1.089465148,0.144441662,-0.132580342,546.0264863,0.543590924,1.709644513,548.2797217
55,35,240,110,20,0,0.341583387,2.044865528,-2.041463253,-0.998336186,0.167044425,-0.167322819,1442510.33,0.494827756,1.970474527,1442512.796
55,35,250,110,20,0,0.45042191,2.266892959,-2.214466676,-0.976873066,0.198695712,-0.203399724,7304.628565,0.433213121,2.287699166,7307.349477
55,35,260,110,20,0,0.565967746,2.340008954,-2.295581156,-0.981013834,0.241865633,-0.246546607,10884.27383,0.360227214,2.743293001,10887.37735
55,35,270,110,20,0,0.682250377,2.271645084,-2.236102626,-0.984353868,0.300333173,-0.305106916,16082.04077,0.278548009,3.534344782,16085.85366
55,35,280,110,20,0,0.791113862,2.082020571,-2.00014357,-0.96067426,0.379974085,-0.395528538,2484.537944,0.192731276,5.338504275,2490.069179
55,35,290,110,20,0,0.883022222,1.801339732,-1.570269992,-0.871723398,0.490203045,-0.562337831,212.5522652,0.110096625,12.75617947,225.4185413
55,35,300,110,20,0,0.948100397,1.465926097,-0.950998678,-0.648735758,0.646758659,-0.996952382,21.91722623,0.041704246,429355.3405,429377.2994
55,35,310,110,20,0,0.977288554,1.113766224,-0.169690577,-0.152357446,0.877462912,-5.759238784,1.815350794,0.003022416,2.011831786,3.830204996
55,35,320,110,20,0,0.963471606,0.780002984,0.725311164,0.92988255,1.235215282,1.328356234,0.000585491,0.013345442,0.019371129,0.033302062
55,35,330,110,20,0,0.902446622,0.492919625,1.669117631,3.386186198,1.830819014,0.540672871,0.309312377,0.092283237,0.089987289,0.491582903
55,35,340,110,20,0,0.793608099,0.270892194,2.586812298,9.549231606,2.929608596,0.306789982,0.676585732,0.251336114,0.283356616,1.211278462
55,35,350,110,20,0,0.640263041,0.120666882,3.401304487,28.18755603,5.306037849,0.188240436,0.890405931,0.480435458,0.469232866,1.840074255
55,35,360,110,20,0,0.449530475,0.037155043,4.041606823,108.7768037,12.09877418,0.111225682,0.987870603,0.735486048,0.64265735,2.366014001
60,30,0,110,20,0,0.443219932,0.367116401,3.746298637,10.20466159,1.207300821,0.118308756,0.694953063,0.010859069,0.62451019,1.330322321
60,30,10,110,20,0,0.229047818,0.173384206,4.153381489,23.9547856,1.321041997,0.05514731,0.868606545,0.022084612,0.805173564,1.695864721
60,30,20,110,20,0,-8.12E-17,-5.96E-17,4.293506195,-7.20E+16,1.363283683,-1.89E-17,1.02441844,0.026899528,1.003692821,2.055010789
60,30,30,110,20,0,-0.229047818,-0.173384206,4.153381489,-23.9547856,1.321041997,-0.05514731,1.20837999,0.022084612,1.251214035,2.481678638
60,30,40,110,20,0,-0.443219932,-0.367116401,3.746298637,-10.20466159,1.207300821,-0.118308756,1.511465651,0.010859069,1.613439741,3.135764461
60,30,50,110,20,0,-0.62904744,-0.59783662,3.110637997,-5.203157339,1.05220627,-0.202224573,2.214049823,0.001276631,2.276525372,4.491851826
60,30,60,110,20,0,-0.775717133,-0.87525432,2.305565496,-2.634166371,0.886276269,-0.336454173,4.999701278,0.00249992,4.064072711,9.066273909
60,30,70,110,20,0,-0.876023258,-1.19983671,1.404428203,-1.170516113,0.730118733,-0.623757951,162.3390027,0.021228243,18.64142506,181.001656
60,30,80,110,20,0,-0.926918065,-1.561721519,0.48662942,-0.311598076,0.593523271,-1.90477194,3.583993896,0.059921965,10.29548031,13.93939617
60,30,90,110,20,0,-0.929604409,-1.941016654,-0.371058652,0.191167165,0.478926549,2.5052762,0.444742109,0.116992271,0.182830509,0.744564889
60,30,100,110,20,0,-0.8891676,-2.309477651,-1.102723894,0.477477621,0.385008099,0.806337475,0.116637838,0.188133859,0.011893544,0.316665241
60,30,110,110,20,0,-0.813797681,-2.633382518,-1.660123677,0.630414938,0.309031322,0.490203045,0.046029992,0.267864676,0.118297267,0.432191935
60,30,120,110,20,0,-0.713700932,-2.877273389,-2.017288044,0.701111007,0.24804766,0.353792278,0.026754047,0.350715087,0.229609856,0.60707899
60,30,130,110,20,0,-0.599834943,-3.008123585,-2.172398384,0.722177239,0.19940502,0.276116456,0.022256186,0.431915209,0.323874571,0.778045965
60,30,140,110,20,0,-0.482620866,-2.999430797,-2.146753097,0.715720162,0.160904151,0.224814333,0.023579346,0.507662292,0.402901546,0.934143183
60,30,150,110,20,0,-0.370787125,-2.834739378,-1.980983105,0.698823716,0.130801134,0.18717329,0.027274392,0.575120063,0.471307967,1.073702422
60,30,160,110,20,0,-0.270481,-2.510156988,-1.729010593,0.68880576,0.107754615,0.156436867,0.02962985,0.632284394,0.534792281,1.196706526
60,30,170,110,20,0,-0.184750241,-2.035545898,-1.45051432,0.712592293,0.090762012,0.127368781,0.024237722,0.677805874,0.602000781,1.304044377
60,30,180,110,20,0,-0.113450467,-1.434223331,-1.202841602,0.83867106,0.079102372,0.094318709,0.005716352,0.710819972,0.688013585,1.404549909
60,30,190,110,20,0,-0.053581151,-0.741179944,-1.033369551,1.394222225,0.07229169,0.051850909,0.031255142,0.730808288,0.81586935,1.577932779
60,30,200,110,20,0,-1.84E-17,-2.63E-16,-0.973258841,3.70199E+15,0.070051714,1.89E-17,1.02441844,0.737499087,1.003692821,2.765610349
60,30,210,110,20,0,0.053581151,0.741179944,-1.033369551,-1.394222225,0.07229169,-0.051850909,37.03229117,0.730808288,1.23480458,38.99790404
60,30,220,110,20,0,0.113450467,1.434223331,-1.202841602,-0.83867106,0.079102372,-0.094318709,129.6158624,0.710819972,1.464407472,131.7910898
60,30,230,110,20,0,0.184750241,2.035545898,-1.45051432,-0.712592293,0.090762012,-0.127368781,35.36229013,0.677805874,1.673824327,37.71392033
60,30,240,110,20,0,0.270481,2.510156988,-1.729010593,-0.68880576,0.107754615,-0.156436867,29.31917751,0.632284394,1.884415562,31.83587746
60,30,250,110,20,0,0.370787125,2.834739378,-1.980983105,-0.698823716,0.130801134,-0.18717329,31.67993932,0.575120063,2.138595545,34.39365493
60,30,260,110,20,0,0.482620866,2.999430797,-2.146753097,-0.715720162,0.160904151,-0.224814333,36.27876633,0.507662292,2.502318306,39.28874693
60,30,270,110,20,0,0.599834943,3.008123585,-2.172398384,-0.722177239,0.19940502,-0.276116456,38.27523994,0.431915209,3.114236889,41.82139204
60,30,280,110,20,0,0.713700932,2.877273389,-2.017288044,-0.701111007,0.24804766,-0.353792278,32.25458374,0.350715087,4.396674015,37.00197285
60,30,290,110,20,0,0.813797681,2.633382518,-1.660123677,-0.630414938,0.309031322,-0.490203045,19.35417962,0.267864676,8.555480162,28.17752446
60,30,300,110,20,0,0.8891676,2.309477651,-1.102723894,-0.477477621,0.385008099,-0.806337475,7.926768114,0.188133859,87.03188152,95.14678349
60,30,310,110,20,0,0.929604409,1.941016654,-0.371058652,-0.191167165,0.478926549,-2.5052762,2.133244981,0.116992271,5.414068545,7.664305796
60,30,320,110,20,0,0.926918065,1.561721519,0.48662942,0.311598076,0.593523271,1.90477194,0.262883636,0.059921965,0.095872644,0.418678245
60,30,330,110,20,0,0.876023258,1.19983671,1.404428203,1.170516113,0.730118733,0.623757951,0.00822572,0.021228243,0.054548117,0.084002079
60,30,340,110,20,0,0.775717133,0.87525432,2.305565496,2.634166371,0.886276269,0.336454173,0.213262054,0.00249992,0.248344712,0.464106685
60,30,350,110,20,0,0.62904744,0.59783662,3.110637997,5.203157339,1.05220627,0.202224573,0.475712477,0.001276631,0.442793636,0.919782743
60,30,360,110,20,0,0.443219932,0.367116401,3.746298637,10.20466159,1.207300821,0.118308756,0.694953063,0.010859069,0.62451019,1.330322321
65,25,0,110,20,0,0.426782336,0.685923113,3.422478857,4.98959547,0.622201421,0.124699773,0.459986732,0.049551493,0.608551402,1.118089627
65,25,10,110,20,0,0.221084823,0.336748096,3.824583935,11.35740329,0.656528797,0.057806241,0.722991867,0.038829909,0.796645743,1.558467519
65,25,20,110,20,0,-7.85E-17,-1.17E-16,3.963173903,-3.38E+16,0.668622362,-1.98E-17,1.02441844,0.035457897,1.003692821,2.063569159
65,25,30,110,20,0,-0.221084823,-0.336748096,3.824583935,-11.35740329,0.656528797,-0.057806241,1.452589421,0.038829909,1.264613475,2.756032805
65,25,40,110,20,0,-0.426782336,-0.685923113,3.422478857,-4.98959547,0.622201421,-0.124699773,2.290499247,0.049551493,1.655789892,3.995840632
65,25,50,110,20,0,-0.603218466,-1.056841395,2.796297673,-2.64590097,0.570774829,-0.215720405,4.960756242,0.069151167,2.408566434,7.438473844
65,25,60,110,20,0,-0.739373509,-1.453022286,2.006771948,-1.381101974,0.508852146,-0.368439229,39.1885367,0.099363678,4.702836856,43.99073723
65,25,70,110,20,0,-0.828099486,-1.870297364,1.129050228,-0.60367418,0.442763542,-0.733447871,16.27491036,0.141329129,42.31590274,58.73214223
65,25,80,110,20,0,-0.866700503,-2.295987936,0.244244133,-0.106378666,0.377484781,-3.548500809,1.502950587,0.195037757,3.178840811,4.876829155
65,25,90,110,20,0,-0.857014663,-2.709290277,-0.569602746,0.210240575,0.316324416,1.504583098,0.41014855,0.259174065,0.039847824,0.70917044
65,25,100,110,20,0,-0.80499505,-3.082856895,-1.246056715,0.404188958,0.261119824,0.646034037,0.16988753,0.331316801,0.047039716,0.548244046
65,25,110,110,20,0,-0.71984631,-3.385411308,-1.737342819,0.513185153,0.212631862,0.414337517,0.095839614,0.40833927,0.173001365,0.677180248
65,25,120,110,20,0,-0.612825405,-3.585101711,-2.019079738,0.56318618,0.170936686,0.303517188,0.07145065,0.48684586,0.287462319,0.845758829
65,25,130,110,20,0,-0.495853869,-3.653201772,-2.092160878,0.572692397,0.135731312,0.237005612,0.067376023,0.563533997,0.382730605,1.013640625
65,25,140,110,20,0,-0.38010988,-3.567716454,-1.981586951,0.555421648,0.106541505,0.191820944,0.074905882,0.635436098,0.462330824,1.172672804
65,25,150,110,20,0,-0.274769046,-3.316453676,-1.732423057,0.522372156,0.082850259,0.158603896,0.09096475,0.700044409,0.530071664,1.321080823
65,25,160,110,20,0,-0.186043069,-2.899178598,-1.403399119,0.484067839,0.064170958,0.132566044,0.112568104,0.755345935,0.589434139,1.457348178
65,25,170,110,20,0,-0.116627844,-2.328569913,-1.058954854,0.454766184,0.05008561,0.110134859,0.131519221,0.799800645,0.645495953,1.576815819
65,25,180,110,20,0,-0.065621541,-1.629834609,-0.760715233,0.466743821,0.040262699,0.086262951,0.123502376,0.832292038,0.710681937,1.666476351
65,25,190,110,20,0,-0.028915177,-0.838992912,-0.559447482,0.666808353,0.03446415,0.05168524,0.035254723,0.852071585,0.816410531,1.703736839
65,25,200,110,20,0,-9.67E-18,-2.97E-16,-0.488488266,1.64356E+15,0.032547149,1.98E-17,1.02441844,0.858711133,1.003692821,2.886822394
65,25,210,110,20,0,0.028915177,0.838992912,-0.559447482,-0.666808353,0.03446415,-0.05168524,24.90425042,0.852071585,1.23398574,26.99030774
65,25,220,110,20,0,0.065621541,1.629834609,-0.760715233,-0.466743821,0.040262699,-0.086262951,7.498872825,0.832292038,1.417667001,9.748831864
65,25,230,110,20,0,0.116627844,2.328569913,-1.058954854,-0.454766184,0.05008561,-0.110134859,7.054418219,0.799800645,1.560941096,9.41515996
65,25,240,110,20,0,0.186043069,2.899178598,-1.403399119,-0.484067839,0.064170958,-0.132566044,8.204461122,0.755345935,1.709545125,10.66935218
65,25,250,110,20,0,0.274769046,3.316453676,-1.732423057,-0.522372156,0.082850259,-0.158603896,10.08205369,0.700044409,1.901217518,12.68331562
65,25,260,110,20,0,0.38010988,3.567716454,-1.981586951,-0.555421648,0.106541505,-0.191820944,12.15574506,0.635436098,2.180181687,14.97136285
65,25,270,110,20,0,0.495853869,3.653201772,-2.092160878,-0.572692397,0.135731312,-0.237005612,13.45667021,0.563533997,2.634440516,16.65464472
65,25,280,110,20,0,0.612825405,3.585101711,-2.019079738,-0.56318618,0.170936686,-0.303517188,12.71973774,0.48684586,3.509687257,16.71627085
65,25,290,110,20,0,0.71984631,3.385411308,-1.737342819,-0.513185153,0.212631862,-0.414337517,9.586470208,0.40833927,5.840829857,15.83563933
65,25,300,110,20,0,0.80499505,3.082856895,-1.246056715,-0.404188958,0.261119824,-0.646034037,5.497305565,0.331316801,21.64208554,27.47070791
65,25,310,110,20,0,0.857014663,2.709290277,-0.569602746,-0.210240575,0.316324416,-1.504583098,2.311254838,0.259174065,24.61969278,27.19012168
65,25,320,110,20,0,0.866700503,2.295987936,0.244244133,0.106378666,0.377484781,3.548500809,0.632921714,0.195037757,0.311866371,1.139825841
65,25,330,110,20,0,0.828099486,1.870297364,1.129050228,0.60367418,0.442763542,0.733447871,0.055225253,0.141329129,0.024215911,0.220770293
65,25,340,110,20,0,0.739373509,1.453022286,2.006771948,1.381101974,0.508852146,0.368439229,0.02964883,0.099363678,0.214705972,0.34371848
65,25,350,110,20,0,0.603218466,1.056841395,2.796297673,2.64590097,0.570774829,0.215720405,0.214901162,0.069151167,0.418556999,0.702609328
65,25,360,110,20,0,0.426782336,0.685923113,3.422478857,4.98959547,0.622201421,0.124699773,0.459986732,0.049551493,0.608551402,1.118089627
70,20,0,110,20,0,0.400717133,0.983888398,3.072611946,3.122927307,0.407279051,0.130415796,0.277774697,0.168831717,0.594603221,1.041209636
70,20,10,110,20,0,0.208181432,0.489880065,3.466678988,7.076587176,0.424964081,0.060052123,0.584469788,0.154648139,0.78951113,1.528629057
70,20,20,110,20,0,-7.40E-17,-1.72E-16,3.602679465,-2.10E+16,0.431077323,-2.05E-17,1.02441844,0.149968486,1.003692821,2.178079748
70,20,30,110,20,0,-0.208181432,-0.489880065,3.466678988,-7.076587176,0.424964081,-0.060052123,1.798999045,0.154648139,1.276046468,3.229693652
70,20,40,110,20,0,-0.400717133,-0.983888398,3.072611946,-3.122927307,0.407279051,-0.130415796,3.819018645,0.168831717,1.694668896,5.682519259
70,20,50,110,20,0,-0.56356092,-1.483734579,2.460675835,-1.658433974,0.379825966,-0.229026884,16.39963204,0.1928679,2.547116689,19.13961663
70,20,60,110,20,0,-0.68568151,-1.986640906,1.692705654,-0.852044096,0.345146175,-0.405080179,156.3851638,0.227086925,5.586804766,162.1990555
70,20,70,110,20,0,-0.760131444,-2.483929979,0.845079499,-0.340218728,0.306019675,-0.899479215,4.077055734,0.271523974,357.1429975,361.4915772
70,20,80,110,20,0,-0.7846486,-2.960491921,1.56E-16,-5.25E-17,0.265039939,-5.0439E+15,0.975876104,0.325683512,0.996313985,2.297873601
70,20,90,110,20,0,-0.761724921,-3.395243485,-0.763811819,0.224965256,0.224350602,0.997267785,0.385099411,0.388413325,1.03E-05,0.773523057
